"","gene_id","annotation"
"24373","ENSG00000202528","snRNA"
"24374","ENSG00000234565","processed_pseudogene"
"24375","ENSG00000055118","protein_coding"
"24376","ENSG00000239969","transcribed_unprocessed_pseudogene"
"24377","ENSG00000285666","lncRNA"
"24378","ENSG00000205482","unprocessed_pseudogene"
"24379","ENSG00000135205","protein_coding"
"24380","ENSG00000230358","protein_coding"
"24381","ENSG00000201565","misc_RNA"
"24382","ENSG00000106610","transcribed_unprocessed_pseudogene"
"24383","ENSG00000228019","unprocessed_pseudogene"
"24384","ENSG00000273448","lncRNA"
"24385","ENSG00000205238","protein_coding"
"24386","ENSG00000264494","miRNA"
"24387","ENSG00000270694","processed_pseudogene"
"24388","ENSG00000270555","processed_pseudogene"
"24389","ENSG00000266569","misc_RNA"
"24390","ENSG00000225648","transcribed_unprocessed_pseudogene"
"24391","ENSG00000274656","misc_RNA"
"24392","ENSG00000272843","lncRNA"
"24393","ENSG00000106133","transcribed_unprocessed_pseudogene"
"24394","ENSG00000285886","lncRNA"
"24395","ENSG00000155428","protein_coding"
"24396","ENSG00000174353","transcribed_unprocessed_pseudogene"
"24397","ENSG00000205584","unprocessed_pseudogene"
"24398","ENSG00000276178","misc_RNA"
"24399","ENSG00000229018","unprocessed_pseudogene"
"24400","ENSG00000201282","misc_RNA"
"24401","ENSG00000273520","protein_coding"
"24402","ENSG00000273897","unprocessed_pseudogene"
"24403","ENSG00000273927","misc_RNA"
"24404","ENSG00000285702","lncRNA"
"24405","ENSG00000275976","lncRNA"
"24406","ENSG00000286228","protein_coding"
"24407","ENSG00000277125","unprocessed_pseudogene"
"24408","ENSG00000274984","misc_RNA"
"24409","ENSG00000199913","misc_RNA"
"24410","ENSG00000174384","unprocessed_pseudogene"
"24411","ENSG00000233523","processed_pseudogene"
"24412","ENSG00000277072","transcribed_unprocessed_pseudogene"
"24413","ENSG00000184616","unprocessed_pseudogene"
"24414","ENSG00000123965","unprocessed_pseudogene"
"24415","ENSG00000239069","misc_RNA"
"24416","ENSG00000276592","processed_pseudogene"
"24417","ENSG00000277675","lncRNA"
"24418","ENSG00000263081","lncRNA"
"24419","ENSG00000275121","processed_pseudogene"
"24420","ENSG00000286038","protein_coding"
"24421","ENSG00000276840","transcribed_unprocessed_pseudogene"
"24422","ENSG00000267828","misc_RNA"
"24423","ENSG00000273598","transcribed_unprocessed_pseudogene"
"24424","ENSG00000202021","misc_RNA"
"24425","ENSG00000278416","translated_unprocessed_pseudogene"
"24426","ENSG00000199870","misc_RNA"
"24427","ENSG00000205583","transcribed_unprocessed_pseudogene"
"24428","ENSG00000275930","misc_RNA"
"24429","ENSG00000146722","transcribed_unprocessed_pseudogene"
"24430","ENSG00000286137","protein_coding"
"24431","ENSG00000286014","protein_coding"
"24432","ENSG00000236609","protein_coding"
"24433","ENSG00000205903","protein_coding"
"24434","ENSG00000228010","lncRNA"
"24435","ENSG00000198580","unprocessed_pseudogene"
"24436","ENSG00000164631","protein_coding"
"24437","ENSG00000187953","transcribed_unprocessed_pseudogene"
"24438","ENSG00000277327","unprocessed_pseudogene"
"24439","ENSG00000106077","protein_coding"
"24440","ENSG00000276528","misc_RNA"
"24441","ENSG00000276771","misc_RNA"
"24442","ENSG00000274864","misc_RNA"
"24443","ENSG00000274396","misc_RNA"
"24444","ENSG00000277694","misc_RNA"
"24445","ENSG00000146648","protein_coding"
"24446","ENSG00000169894","protein_coding"
"24447","ENSG00000274993","lncRNA"
"24448","ENSG00000227053","lncRNA"
"24449","ENSG00000169876","protein_coding"
"24450","ENSG00000222636","misc_RNA"
"24451","ENSG00000169871","protein_coding"
"24452","ENSG00000214869","processed_pseudogene"
"24453","ENSG00000213786","processed_pseudogene"
"24454","ENSG00000105991","protein_coding"
"24455","ENSG00000233429","lncRNA"
"24456","ENSG00000105996","protein_coding"
"24457","ENSG00000253552","lncRNA"
"24458","ENSG00000197576","protein_coding"
"24459","ENSG00000273433","lncRNA"
"24460","ENSG00000254369","lncRNA"
"24461","ENSG00000106004","protein_coding"
"24462","ENSG00000106006","protein_coding"
"24463","ENSG00000272801","lncRNA"
"24464","ENSG00000122592","protein_coding"
"24465","ENSG00000270182","lncRNA"
"24466","ENSG00000078399","protein_coding"
"24467","ENSG00000257184","protein_coding"
"24468","ENSG00000253187","lncRNA"
"24469","ENSG00000283745","miRNA"
"24470","ENSG00000253293","protein_coding"
"24471","ENSG00000005073","protein_coding"
"24472","ENSG00000240990","lncRNA"
"24473","ENSG00000273961","misc_RNA"
"24474","ENSG00000278334","misc_RNA"
"24475","ENSG00000276496","misc_RNA"
"24476","ENSG00000253508","lncRNA"
"24477","ENSG00000277966","misc_RNA"
"24478","ENSG00000278592","misc_RNA"
"24479","ENSG00000278020","misc_RNA"
"24480","ENSG00000106031","protein_coding"
"24481","ENSG00000243766","lncRNA"
"24482","ENSG00000276609","misc_RNA"
"24483","ENSG00000278708","misc_RNA"
"24484","ENSG00000277469","misc_RNA"
"24485","ENSG00000277553","misc_RNA"
"24486","ENSG00000286323","lncRNA"
"24487","ENSG00000253308","lncRNA"
"24488","ENSG00000253405","lncRNA"
"24489","ENSG00000106038","protein_coding"
"24490","ENSG00000277149","protein_coding"
"24491","ENSG00000233369","transcribed_processed_pseudogene"
"24492","ENSG00000182487","transcribed_unprocessed_pseudogene"
"24493","ENSG00000214544","transcribed_unprocessed_pseudogene"
"24494","ENSG00000205578","unprocessed_pseudogene"
"24495","ENSG00000130305","protein_coding"
"24496","ENSG00000225005","processed_pseudogene"
"24497","ENSG00000146755","protein_coding"
"24498","ENSG00000077800","protein_coding"
"24499","ENSG00000206709","snRNA"
"24500","ENSG00000232605","processed_pseudogene"
"24501","ENSG00000280325","TEC"
"24502","ENSG00000232019","lncRNA"
"24503","ENSG00000229251","processed_pseudogene"
"24504","ENSG00000224059","processed_pseudogene"
"24505","ENSG00000153993","protein_coding"
"24506","ENSG00000273069","lncRNA"
"24507","ENSG00000279005","TEC"
"24508","ENSG00000263001","protein_coding"
"24509","ENSG00000232729","lncRNA"
"24510","ENSG00000262648","processed_pseudogene"
"24511","ENSG00000158517","protein_coding"
"24512","ENSG00000274070","protein_coding"
"24513","ENSG00000274523","protein_coding"
"24514","ENSG00000277127","misc_RNA"
"24515","ENSG00000174428","protein_coding"
"24516","ENSG00000262461","protein_coding"
"24517","ENSG00000274570","lncRNA"
"24518","ENSG00000202035","misc_RNA"
"24519","ENSG00000188763","protein_coding"
"24520","ENSG00000275328","unprocessed_pseudogene"
"24521","ENSG00000146587","protein_coding"
"24522","ENSG00000004846","protein_coding"
"24523","ENSG00000132436","protein_coding"
"24524","ENSG00000171130","protein_coding"
"24525","ENSG00000106052","protein_coding"
"24526","ENSG00000225781","protein_coding"
"24527","ENSG00000221910","protein_coding"
"24528","ENSG00000221989","protein_coding"
"24529","ENSG00000198822","protein_coding"
"24530","ENSG00000091073","protein_coding"
"24531","ENSG00000179468","protein_coding"
"24532","ENSG00000244623","protein_coding"
"24533","ENSG00000064419","protein_coding"
"24534","ENSG00000164900","protein_coding"
"24535","ENSG00000196275","protein_coding"
"24536","ENSG00000285480","protein_coding"
"24537","ENSG00000146707","protein_coding"
"24538","ENSG00000226690","protein_coding"
"24539","ENSG00000122545","protein_coding"
"24540","ENSG00000182095","protein_coding"
"24541","ENSG00000205277","protein_coding"
"24542","ENSG00000187037","protein_coding"
"24543","ENSG00000078487","protein_coding"
"24544","ENSG00000170379","protein_coding"
"24545","ENSG00000185177","protein_coding"
"24546","ENSG00000219545","protein_coding"
"24547","ENSG00000164707","protein_coding"
"24548","ENSG00000106603","protein_coding"
"24549","ENSG00000106304","protein_coding"
"24550","ENSG00000146910","protein_coding"
"24551","ENSG00000105997","protein_coding"
"24552","ENSG00000174945","protein_coding"
"24553","ENSG00000197123","protein_coding"
"24554","ENSG00000287699","lncRNA"
"24555","ENSG00000234444","protein_coding"
"24556","ENSG00000227986","unprocessed_pseudogene"
"24557","ENSG00000287985","lncRNA"
"24558","ENSG00000276650","unprocessed_pseudogene"
"24559","ENSG00000232727","processed_pseudogene"
"24560","ENSG00000223845","unitary_pseudogene"
"24561","ENSG00000228014","processed_pseudogene"
"24562","ENSG00000228653","processed_pseudogene"
"24563","ENSG00000173041","protein_coding"
"24564","ENSG00000223974","processed_pseudogene"
"24565","ENSG00000235349","processed_pseudogene"
"24566","ENSG00000213642","processed_pseudogene"
"24567","ENSG00000224669","processed_pseudogene"
"24568","ENSG00000276475","processed_pseudogene"
"24569","ENSG00000286456","lncRNA"
"24570","ENSG00000287317","lncRNA"
"24571","ENSG00000271550","processed_pseudogene"
"24572","ENSG00000275667","miRNA"
"24573","ENSG00000224172","processed_pseudogene"
"24574","ENSG00000198039","protein_coding"
"24575","ENSG00000223476","processed_pseudogene"
"24576","ENSG00000196247","protein_coding"
"24577","ENSG00000179994","transcribed_unprocessed_pseudogene"
"24578","ENSG00000196313","protein_coding"
"24579","ENSG00000286912","lncRNA"
"24580","ENSG00000214022","protein_coding"
"24581","ENSG00000196456","protein_coding"
"24582","ENSG00000284048","lncRNA"
"24583","ENSG00000239377","lncRNA"
"24584","ENSG00000284691","protein_coding"
"24585","ENSG00000242258","lncRNA"
"24586","ENSG00000171115","protein_coding"
"24587","ENSG00000271582","processed_pseudogene"
"24588","ENSG00000106526","protein_coding"
"24589","ENSG00000271027","processed_pseudogene"
"24590","ENSG00000164600","protein_coding"
"24591","ENSG00000231418","lncRNA"
"24592","ENSG00000106341","protein_coding"
"24593","ENSG00000180347","protein_coding"
"24594","ENSG00000167393","protein_coding"
"24595","ENSG00000225661","processed_pseudogene"
"24596","ENSG00000235039","processed_pseudogene"
"24597","ENSG00000286431","lncRNA"
"24598","ENSG00000279682","TEC"
"24599","ENSG00000236120","lncRNA"
"24600","ENSG00000238193","processed_pseudogene"
"24601","ENSG00000185960","protein_coding"
"24602","ENSG00000236188","lncRNA"
"24603","ENSG00000228572","unprocessed_pseudogene"
"24604","ENSG00000236513","lncRNA"
"24605","ENSG00000234622","lncRNA"
"24606","ENSG00000183943","protein_coding"
"24607","ENSG00000101846","protein_coding"
"24608","ENSG00000236017","lncRNA"
"24609","ENSG00000225574","processed_pseudogene"
"24610","ENSG00000225076","lncRNA"
"24611","ENSG00000177504","protein_coding"
"24612","ENSG00000231619","processed_pseudogene"
"24613","ENSG00000231216","lncRNA"
"24614","ENSG00000225271","processed_pseudogene"
"24615","ENSG00000006757","protein_coding"
"24616","ENSG00000228550","processed_pseudogene"
"24617","ENSG00000229232","processed_pseudogene"
"24618","ENSG00000185291","protein_coding"
"24619","ENSG00000182162","protein_coding"
"24620","ENSG00000280767","lncRNA"
"24621","ENSG00000237730","processed_pseudogene"
"24622","ENSG00000281849","lncRNA"
"24623","ENSG00000226313","processed_pseudogene"
"24624","ENSG00000182888","processed_pseudogene"
"24625","ENSG00000205542","protein_coding"
"24626","ENSG00000237490","processed_pseudogene"
"24627","ENSG00000215313","processed_pseudogene"
"24628","ENSG00000234129","lncRNA"
"24629","ENSG00000169100","protein_coding"
"24630","ENSG00000237531","lncRNA"
"24631","ENSG00000125363","protein_coding"
"24632","ENSG00000196433","protein_coding"
"24633","ENSG00000223571","lncRNA"
"24634","ENSG00000230326","processed_pseudogene"
"24635","ENSG00000178605","protein_coding"
"24636","ENSG00000226985","lncRNA"
"24637","ENSG00000274923","unprocessed_pseudogene"
"24638","ENSG00000169059","protein_coding"
"24639","ENSG00000169084","protein_coding"
"24640","ENSG00000237221","lncRNA"
"24641","ENSG00000146950","protein_coding"
"24642","ENSG00000228459","lncRNA"
"24643","ENSG00000231913","processed_pseudogene"
"24644","ENSG00000011201","protein_coding"
"24645","ENSG00000169093","protein_coding"
"24646","ENSG00000205755","protein_coding"
"24647","ENSG00000234469","protein_coding"
"24648","ENSG00000275194","unprocessed_pseudogene"
"24649","ENSG00000223511","lncRNA"
"24650","ENSG00000225722","processed_pseudogene"
"24651","ENSG00000177138","protein_coding"
"24652","ENSG00000181544","protein_coding"
"24653","ENSG00000101825","protein_coding"
"24654","ENSG00000236871","lncRNA"
"24655","ENSG00000004961","protein_coding"
"24656","ENSG00000226774","processed_pseudogene"
"24657","ENSG00000146938","protein_coding"
"24658","ENSG00000285679","lncRNA"
"24659","ENSG00000223742","lncRNA"
"24660","ENSG00000276467","unprocessed_pseudogene"
"24661","ENSG00000187268","protein_coding"
"24662","ENSG00000261030","lncRNA"
"24663","ENSG00000232392","processed_pseudogene"
"24664","ENSG00000225384","processed_pseudogene"
"24665","ENSG00000183304","protein_coding"
"24666","ENSG00000229012","lncRNA"
"24667","ENSG00000205642","protein_coding"
"24668","ENSG00000285756","lncRNA"
"24669","ENSG00000234958","processed_pseudogene"
"24670","ENSG00000235592","unprocessed_pseudogene"
"24671","ENSG00000101955","protein_coding"
"24672","ENSG00000182583","protein_coding"
"24673","ENSG00000226179","lncRNA"
"24674","ENSG00000283400","lncRNA"
"24675","ENSG00000044446","protein_coding"
"24676","ENSG00000126010","protein_coding"
"24677","ENSG00000283631","lncRNA"
"24678","ENSG00000086717","protein_coding"
"24679","ENSG00000196564","processed_pseudogene"
"24680","ENSG00000235211","processed_pseudogene"
"24681","ENSG00000215319","processed_pseudogene"
"24682","ENSG00000177324","protein_coding"
"24683","ENSG00000130150","protein_coding"
"24684","ENSG00000174028","processed_pseudogene"
"24685","ENSG00000225882","lncRNA"
"24686","ENSG00000235510","unprocessed_pseudogene"
"24687","ENSG00000185638","processed_pseudogene"
"24688","ENSG00000236929","processed_pseudogene"
"24689","ENSG00000286724","lncRNA"
"24690","ENSG00000223391","processed_pseudogene"
"24691","ENSG00000177189","protein_coding"
"24692","ENSG00000214031","processed_pseudogene"
"24693","ENSG00000147027","protein_coding"
"24694","ENSG00000233247","processed_pseudogene"
"24695","ENSG00000233007","processed_pseudogene"
"24696","ENSG00000225066","processed_pseudogene"
"24697","ENSG00000232370","processed_pseudogene"
"24698","ENSG00000231066","processed_pseudogene"
"24699","ENSG00000219870","processed_pseudogene"
"24700","ENSG00000236072","processed_pseudogene"
"24701","ENSG00000235642","processed_pseudogene"
"24702","ENSG00000226679","lncRNA"
"24703","ENSG00000287171","lncRNA"
"24704","ENSG00000185915","protein_coding"
"24705","ENSG00000197976","protein_coding"
"24706","ENSG00000091482","protein_coding"
"24707","ENSG00000149970","protein_coding"
"24708","ENSG00000036473","protein_coding"
"24709","ENSG00000147041","protein_coding"
"24710","ENSG00000223498","processed_pseudogene"
"24711","ENSG00000213487","processed_pseudogene"
"24712","ENSG00000234191","lncRNA"
"24713","ENSG00000273704","unprocessed_pseudogene"
"24714","ENSG00000235071","processed_pseudogene"
"24715","ENSG00000275800","unprocessed_pseudogene"
"24716","ENSG00000223723","processed_pseudogene"
"24717","ENSG00000176812","processed_pseudogene"
"24718","ENSG00000224339","processed_pseudogene"
"24719","ENSG00000237782","processed_pseudogene"
"24720","ENSG00000234355","unprocessed_pseudogene"
"24721","ENSG00000086712","protein_coding"
"24722","ENSG00000238178","lncRNA"
"24723","ENSG00000233921","processed_pseudogene"
"24724","ENSG00000229384","processed_pseudogene"
"24725","ENSG00000230180","processed_pseudogene"
"24726","ENSG00000285899","lncRNA"
"24727","ENSG00000271136","processed_pseudogene"
"24728","ENSG00000235587","processed_pseudogene"
"24729","ENSG00000233928","lncRNA"
"24730","ENSG00000233571","lncRNA"
"24731","ENSG00000224960","protein_coding"
"24732","ENSG00000101958","protein_coding"
"24733","ENSG00000231566","lncRNA"
"24734","ENSG00000214322","processed_pseudogene"
"24735","ENSG00000228610","processed_pseudogene"
"24736","ENSG00000287700","lncRNA"
"24737","ENSG00000227988","processed_pseudogene"
"24738","ENSG00000213997","processed_pseudogene"
"24739","ENSG00000173698","protein_coding"
"24740","ENSG00000131831","protein_coding"
"24741","ENSG00000286306","lncRNA"
"24742","ENSG00000229735","processed_pseudogene"
"24743","ENSG00000214019","processed_pseudogene"
"24744","ENSG00000242021","lncRNA"
"24745","ENSG00000235385","lncRNA"
"24746","ENSG00000047230","protein_coding"
"24747","ENSG00000131828","protein_coding"
"24748","ENSG00000237661","processed_pseudogene"
"24749","ENSG00000173674","protein_coding"
"24750","ENSG00000228232","processed_pseudogene"
"24751","ENSG00000169906","protein_coding"
"24752","ENSG00000101940","protein_coding"
"24753","ENSG00000270499","processed_pseudogene"
"24754","ENSG00000229491","lncRNA"
"24755","ENSG00000231069","unprocessed_pseudogene"
"24756","ENSG00000220132","processed_pseudogene"
"24757","ENSG00000189186","protein_coding"
"24758","ENSG00000229347","processed_pseudogene"
"24759","ENSG00000237351","processed_pseudogene"
"24760","ENSG00000187516","protein_coding"
"24761","ENSG00000197582","processed_pseudogene"
"24762","ENSG00000102218","protein_coding"
"24763","ENSG00000165168","protein_coding"
"24764","ENSG00000241607","unprocessed_pseudogene"
"24765","ENSG00000012174","protein_coding"
"24766","ENSG00000233810","processed_pseudogene"
"24767","ENSG00000174678","processed_pseudogene"
"24768","ENSG00000169297","protein_coding"
"24769","ENSG00000102100","protein_coding"
